,Sample,Assembler,Reference,Reference Length,SNP Location,Substitution Type
30974,SRR8073716,Unicycler,2623620567,7002527.0,5856970.0,g->c
30975,SRR8073716,Unicycler,2623620567,7002527.0,5856991.0,t->c
30976,SRR8073716,Unicycler,2623620567,7002527.0,5856997.0,g->a
30977,SRR8073716,Unicycler,2623620567,7002527.0,5857030.0,a->g
30978,SRR8073716,Unicycler,2623620567,7002527.0,5857031.0,a->t
30979,SRR8073716,Unicycler,2623620567,7002527.0,5857051.0,c->a
30980,SRR8073716,Unicycler,2623620567,7002527.0,5857063.0,a->t
30981,SRR8073716,Unicycler,2623620567,7002527.0,5857075.0,c->g
30982,SRR8073716,Unicycler,2623620567,7002527.0,5857080.0,g->a
30983,SRR8073716,Unicycler,2623620567,7002527.0,5857095.0,c->t
30984,SRR8073716,Unicycler,2623620567,7002527.0,5857118.0,c->g
30985,SRR8073716,Unicycler,2623620567,7002527.0,5857124.0,g->c
30986,SRR8073716,Unicycler,2623620567,7002527.0,5857151.0,g->a
30987,SRR8073716,Unicycler,2623620567,7002527.0,5857154.0,c->g
30988,SRR8073716,Unicycler,2623620567,7002527.0,5857162.0,c->g
30989,SRR8073716,Unicycler,2623620567,7002527.0,5857163.0,c->t
30990,SRR8073716,Unicycler,2623620567,7002527.0,5857164.0,g->t
30991,SRR8073716,Unicycler,2623620567,7002527.0,5857191.0,g->a
30992,SRR8073716,Unicycler,2623620567,7002527.0,5857192.0,g->c
30993,SRR8073716,Unicycler,2623620567,7002527.0,5857193.0,g->c
30994,SRR8073716,Unicycler,2623620567,7002527.0,5857195.0,t->a
30995,SRR8073716,Unicycler,2623620567,7002527.0,5857215.0,g->c
30996,SRR8073716,Unicycler,2623620567,7002527.0,5857226.0,t->c
30997,SRR8073716,Unicycler,2623620567,7002527.0,5857230.0,c->t
30998,SRR8073716,Unicycler,2623620567,7002527.0,5857232.0,c->g
30999,SRR8073716,Unicycler,2623620567,7002527.0,5857239.0,c->t
31000,SRR8073716,Unicycler,2623620567,7002527.0,5857240.0,c->t
31001,SRR8073716,Unicycler,2623620567,7002527.0,5857241.0,c->g
31002,SRR8073716,Unicycler,2623620567,7002527.0,5857248.0,g->a
31003,SRR8073716,Unicycler,2623620567,7002527.0,5857294.0,g->t
31004,SRR8073716,Unicycler,2623620567,7002527.0,5857301.0,c->g
31005,SRR8073716,Unicycler,2623620567,7002527.0,5857314.0,c->t
31006,SRR8073716,Unicycler,2623620567,7002527.0,5857319.0,c->g
31007,SRR8073716,Unicycler,2623620567,7002527.0,5857349.0,c->g
31008,SRR8073716,Unicycler,2623620567,7002527.0,5857350.0,a->g
31009,SRR8073716,Unicycler,2623620567,7002527.0,5857351.0,c->t
31010,SRR8073716,Unicycler,2623620567,7002527.0,5857352.0,c->g
31011,SRR8073716,Unicycler,2623620567,7002527.0,5857354.0,g->t
31012,SRR8073716,Unicycler,2623620567,7002527.0,5857358.0,g->c
31013,SRR8073716,Unicycler,2623620567,7002527.0,5857367.0,g->c
31014,SRR8073716,Unicycler,2623620567,7002527.0,5857385.0,g->c
31015,SRR8073716,Unicycler,2623620567,7002527.0,5857391.0,g->c
31016,SRR8073716,Unicycler,2623620567,7002527.0,5857392.0,t->a
31017,SRR8073716,Unicycler,2623620567,7002527.0,5857399.0,c->a
31018,SRR8073716,Unicycler,2623620567,7002527.0,5857403.0,c->g
31019,SRR8073716,Unicycler,2623620567,7002527.0,5857413.0,g->a
31020,SRR8073716,Unicycler,2623620567,7002527.0,5857415.0,g->c
31021,SRR8073716,Unicycler,2623620567,7002527.0,5857418.0,a->g
31022,SRR8073716,Unicycler,2623620567,7002527.0,5857421.0,t->g
31023,SRR8073716,Unicycler,2623620567,7002527.0,5857425.0,c->t
31024,SRR8073716,Unicycler,2623620567,7002527.0,5857426.0,t->g
31025,SRR8073716,Unicycler,2623620567,7002527.0,5857428.0,t->g
31026,SRR8073716,Unicycler,2623620567,7002527.0,5857436.0,g->c
31027,SRR8073716,Unicycler,2623620567,7002527.0,5857439.0,g->c
31028,SRR8073716,Unicycler,2623620567,7002527.0,5857444.0,g->t
31029,SRR8073716,Unicycler,2623620567,7002527.0,5857445.0,c->g
31030,SRR8073716,Unicycler,2623620567,7002527.0,5857451.0,g->c
31031,SRR8073716,Unicycler,2623620567,7002527.0,5857453.0,c->g
31032,SRR8073716,Unicycler,2623620567,7002527.0,5857454.0,g->c
31033,SRR8073716,Unicycler,2623620567,7002527.0,5857463.0,g->c
31034,SRR8073716,Unicycler,2623620567,7002527.0,5857472.0,c->g
31035,SRR8073716,Unicycler,2623620567,7002527.0,5857473.0,g->c
31036,SRR8073716,Unicycler,2623620567,7002527.0,5857484.0,g->c
31037,SRR8073716,Unicycler,2623620567,7002527.0,5857513.0,c->t
31038,SRR8073716,Unicycler,2623620567,7002527.0,5857514.0,c->g
31039,SRR8073716,Unicycler,2623620567,7002527.0,5857524.0,t->g
31040,SRR8073716,Unicycler,2623620567,7002527.0,5857529.0,g->c
31041,SRR8073716,Unicycler,2623620567,7002527.0,5857538.0,t->c
31042,SRR8073716,Unicycler,2623620567,7002527.0,5857551.0,c->t
31043,SRR8073716,Unicycler,2623620567,7002527.0,5857565.0,a->g
31044,SRR8073716,Unicycler,2623620567,7002527.0,5857574.0,c->t
31045,SRR8073716,Unicycler,2623620567,7002527.0,5857586.0,c->g
31046,SRR8073716,Unicycler,2623620567,7002527.0,5857592.0,g->c
31047,SRR8073716,Unicycler,2623620567,7002527.0,5857593.0,a->g
31048,SRR8073716,Unicycler,2623620567,7002527.0,5857595.0,g->c
31049,SRR8073716,Unicycler,2623620567,7002527.0,5857596.0,g->a
31050,SRR8073716,Unicycler,2623620567,7002527.0,5857597.0,c->g
31051,SRR8073716,Unicycler,2623620567,7002527.0,5857602.0,a->g
31052,SRR8073716,Unicycler,2623620567,7002527.0,5857610.0,g->c
31053,SRR8073716,Unicycler,2623620567,7002527.0,5857611.0,t->g
31054,SRR8073716,Unicycler,2623620567,7002527.0,5857612.0,a->g
31055,SRR8073716,Unicycler,2623620567,7002527.0,5857619.0,c->g
31056,SRR8073716,Unicycler,2623620567,7002527.0,5857629.0,a->g
31057,SRR8073716,Unicycler,2623620567,7002527.0,5857641.0,a->t
31058,SRR8073716,Unicycler,2623620567,7002527.0,5857645.0,t->c
31059,SRR8073716,Unicycler,2623620567,7002527.0,5857647.0,t->g
31060,SRR8073716,Unicycler,2623620567,7002527.0,5857673.0,g->c
31061,SRR8073716,Unicycler,2623620567,7002527.0,5857694.0,g->a
31062,SRR8073716,Unicycler,2623620567,7002527.0,5857703.0,g->a
31063,SRR8073716,Unicycler,2623620567,7002527.0,5857704.0,a->g
31064,SRR8073716,Unicycler,2623620567,7002527.0,5857706.0,c->t
31065,SRR8073716,Unicycler,2623620567,7002527.0,5857709.0,t->g
31066,SRR8073716,Unicycler,2623620567,7002527.0,5857711.0,c->g
31067,SRR8073716,Unicycler,2623620567,7002527.0,5857717.0,g->c
31068,SRR8073716,Unicycler,2623620567,7002527.0,5857724.0,c->g
31069,SRR8073716,Unicycler,2623620567,7002527.0,5857732.0,c->g
31070,SRR8073716,Unicycler,2623620567,7002527.0,5857733.0,c->t
31071,SRR8073716,Unicycler,2623620567,7002527.0,5857736.0,t->a
31072,SRR8073716,Unicycler,2623620567,7002527.0,5857769.0,g->c
31073,SRR8073716,Unicycler,2623620567,7002527.0,5857771.0,a->g
31074,SRR8073716,Unicycler,2623620567,7002527.0,5857774.0,a->c
31075,SRR8073716,Unicycler,2623620567,7002527.0,5857777.0,t->g
31076,SRR8073716,Unicycler,2623620567,7002527.0,5857826.0,g->c
31077,SRR8073716,Unicycler,2623620567,7002527.0,5857859.0,c->g
31078,SRR8073716,Unicycler,2623620567,7002527.0,5857918.0,c->t
31079,SRR8073716,Unicycler,2623620567,7002527.0,5857931.0,c->g
31080,SRR8073716,Unicycler,2623620567,7002527.0,5857946.0,t->c
31081,SRR8073716,Unicycler,2623620567,7002527.0,5857955.0,c->g
31082,SRR8073716,Unicycler,2623620567,7002527.0,5857960.0,c->g
31083,SRR8073716,Unicycler,2623620567,7002527.0,5857981.0,t->a
31084,SRR8073716,Unicycler,2623620567,7002527.0,5857985.0,g->c
31085,SRR8073716,Unicycler,2623620567,7002527.0,5858013.0,g->c
31086,SRR8073716,Unicycler,2623620567,7002527.0,5858039.0,c->g
31087,SRR8073716,Unicycler,2623620567,7002527.0,5858045.0,c->g
31088,SRR8073716,Unicycler,2623620567,7002527.0,5858057.0,g->c
31089,SRR8073716,Unicycler,2623620567,7002527.0,5858072.0,g->c
31090,SRR8073716,Unicycler,2623620567,7002527.0,5858084.0,c->g
31091,SRR8073716,Unicycler,2623620567,7002527.0,5858088.0,a->g
31092,SRR8073716,Unicycler,2623620567,7002527.0,5858090.0,c->g
31093,SRR8073716,Unicycler,2623620567,7002527.0,5858096.0,c->g
31094,SRR8073716,Unicycler,2623620567,7002527.0,5858102.0,c->g
31095,SRR8073716,Unicycler,2623620567,7002527.0,5858105.0,g->c
31096,SRR8073716,Unicycler,2623620567,7002527.0,5858106.0,c->a
31097,SRR8073716,Unicycler,2623620567,7002527.0,5858127.0,g->c
31098,SRR8073716,Unicycler,2623620567,7002527.0,5858141.0,c->g
31099,SRR8073716,Unicycler,2623620567,7002527.0,5858145.0,c->a
31100,SRR8073716,Unicycler,2623620567,7002527.0,5858146.0,a->g
31101,SRR8073716,Unicycler,2623620567,7002527.0,5858149.0,c->g
31102,SRR8073716,Unicycler,2623620567,7002527.0,5858150.0,c->t
31103,SRR8073716,Unicycler,2623620567,7002527.0,5858155.0,g->a
31104,SRR8073716,Unicycler,2623620567,7002527.0,5858156.0,c->g
31105,SRR8073716,Unicycler,2623620567,7002527.0,5858157.0,g->a
31106,SRR8073716,Unicycler,2623620567,7002527.0,5858159.0,g->c
31107,SRR8073716,Unicycler,2623620567,7002527.0,5858169.0,g->a
31108,SRR8073716,Unicycler,2623620567,7002527.0,5858178.0,g->a
31109,SRR8073716,Unicycler,2623620567,7002527.0,5858183.0,c->g
31110,SRR8073716,Unicycler,2623620567,7002527.0,5858201.0,g->c
31111,SRR8073716,Unicycler,2623620567,7002527.0,5858204.0,g->c
31112,SRR8073716,Unicycler,2623620567,7002527.0,5858214.0,a->g
31113,SRR8073716,Unicycler,2623620567,7002527.0,5858226.0,g->c
31114,SRR8073716,Unicycler,2623620567,7002527.0,5858232.0,g->a
31115,SRR8073716,Unicycler,2623620567,7002527.0,5858237.0,g->c
31116,SRR8073716,Unicycler,2623620567,7002527.0,5858270.0,g->c
31117,SRR8073716,Unicycler,2623620567,7002527.0,5858327.0,a->c
31118,SRR8073716,Unicycler,2623620567,7002527.0,5858336.0,c->g
31119,SRR8073716,Unicycler,2623620567,7002527.0,5858349.0,g->c
31120,SRR8073716,Unicycler,2623620567,7002527.0,5858351.0,g->c
31121,SRR8073716,Unicycler,2623620567,7002527.0,5858358.0,t->c
31122,SRR8073716,Unicycler,2623620567,7002527.0,5858360.0,g->c
31123,SRR8073716,Unicycler,2623620567,7002527.0,5858366.0,g->c
31124,SRR8073716,Unicycler,2623620567,7002527.0,5858369.0,c->g
31125,SRR8073716,Unicycler,2623620567,7002527.0,5858370.0,g->c
31126,SRR8073716,Unicycler,2623620567,7002527.0,5858373.0,c->g
31127,SRR8073716,Unicycler,2623620567,7002527.0,5858389.0,a->c
31128,SRR8073716,Unicycler,2623620567,7002527.0,5858390.0,c->g
31129,SRR8073716,Unicycler,2623620567,7002527.0,5858399.0,g->c
31130,SRR8073716,Unicycler,2623620567,7002527.0,5858414.0,c->t
31131,SRR8073716,Unicycler,2623620567,7002527.0,5858417.0,c->g
31132,SRR8073716,Unicycler,2623620567,7002527.0,5858420.0,g->c
31133,SRR8073716,Unicycler,2623620567,7002527.0,5858423.0,c->g
31134,SRR8073716,Unicycler,2623620567,7002527.0,5858447.0,c->g
31135,SRR8073716,Unicycler,2623620567,7002527.0,5858458.0,a->g
31136,SRR8073716,Unicycler,2623620567,7002527.0,5858459.0,c->g
31137,SRR8073716,Unicycler,2623620567,7002527.0,5858468.0,g->c
31138,SRR8073716,Unicycler,2623620567,7002527.0,5858470.0,c->g
31139,SRR8073716,Unicycler,2623620567,7002527.0,5858472.0,g->a
31140,SRR8073716,Unicycler,2623620567,7002527.0,5858489.0,c->g
31141,SRR8073716,Unicycler,2623620567,7002527.0,5858494.0,t->g
31142,SRR8073716,Unicycler,2623620567,7002527.0,5858498.0,g->c
31143,SRR8073716,Unicycler,2623620567,7002527.0,5858519.0,c->g
31144,SRR8073716,Unicycler,2623620567,7002527.0,5858523.0,g->a
31145,SRR8073716,Unicycler,2623620567,7002527.0,5858525.0,g->c
31146,SRR8073716,Unicycler,2623620567,7002527.0,5858543.0,c->g
31147,SRR8073716,Unicycler,2623620567,7002527.0,5858548.0,g->c
31148,SRR8073716,Unicycler,2623620567,7002527.0,5858568.0,t->c
31149,SRR8073716,Unicycler,2623620567,7002527.0,5858572.0,g->c
31150,SRR8073716,Unicycler,2623620567,7002527.0,5858579.0,a->g
31151,SRR8073716,Unicycler,2623620567,7002527.0,5858585.0,c->g
31152,SRR8073716,Unicycler,2623620567,7002527.0,5858589.0,g->a
31153,SRR8073716,Unicycler,2623620567,7002527.0,5858591.0,c->g
31154,SRR8073716,Unicycler,2623620567,7002527.0,5858600.0,g->c
31155,SRR8073716,Unicycler,2623620567,7002527.0,5858603.0,c->g
31156,SRR8073716,Unicycler,2623620567,7002527.0,5858630.0,g->c
31157,SRR8073716,Unicycler,2623620567,7002527.0,5858636.0,g->c
31158,SRR8073716,Unicycler,2623620567,7002527.0,5858659.0,a->t
31159,SRR8073716,Unicycler,2623620567,7002527.0,5858679.0,c->a
31160,SRR8073716,Unicycler,2623620567,7002527.0,5858681.0,g->c
31161,SRR8073716,Unicycler,2623620567,7002527.0,5858693.0,a->g
31162,SRR8073716,Unicycler,2623620567,7002527.0,5858698.0,c->t
31163,SRR8073716,Unicycler,2623620567,7002527.0,5858699.0,t->g
31164,SRR8073716,Unicycler,2623620567,7002527.0,5858708.0,g->c
31165,SRR8073716,Unicycler,2623620567,7002527.0,5858714.0,g->c
31166,SRR8073716,Unicycler,2623620567,7002527.0,5858720.0,c->g
31167,SRR8073716,Unicycler,2623620567,7002527.0,5858729.0,c->a
31168,SRR8073716,Unicycler,2623620567,7002527.0,5858732.0,t->g
31169,SRR8073716,Unicycler,2623620567,7002527.0,5858735.0,c->g
31170,SRR8073716,Unicycler,2623620567,7002527.0,5858744.0,a->g
31171,SRR8073716,Unicycler,2623620567,7002527.0,5858747.0,c->g
31172,SRR8073716,Unicycler,2623620567,7002527.0,5858751.0,a->c
31173,SRR8073716,Unicycler,2623620567,7002527.0,5858752.0,a->g
31174,SRR8073716,Unicycler,2623620567,7002527.0,5858755.0,c->t
31175,SRR8073716,Unicycler,2623620567,7002527.0,5858758.0,t->g
31176,SRR8073716,Unicycler,2623620567,7002527.0,5858763.0,t->g
31177,SRR8073716,Unicycler,2623620567,7002527.0,5858764.0,t->c
31178,SRR8073716,Unicycler,2623620567,7002527.0,5858775.0,g->a
31179,SRR8073716,Unicycler,2623620567,7002527.0,5858783.0,c->g
31180,SRR8073716,Unicycler,2623620567,7002527.0,5858796.0,a->g
31181,SRR8073716,Unicycler,2623620567,7002527.0,5858797.0,c->t
31182,SRR8073716,Unicycler,2623620567,7002527.0,5858809.0,g->c
31183,SRR8073716,Unicycler,2623620567,7002527.0,5858816.0,c->g
31184,SRR8073716,Unicycler,2623620567,7002527.0,5858817.0,g->c
31185,SRR8073716,Unicycler,2623620567,7002527.0,5858828.0,c->g
31186,SRR8073716,Unicycler,2623620567,7002527.0,5858840.0,g->c
31187,SRR8073716,Unicycler,2623620567,7002527.0,5858843.0,c->g
31188,SRR8073716,Unicycler,2623620567,7002527.0,5858850.0,a->g
31189,SRR8073716,Unicycler,2623620567,7002527.0,5858856.0,c->t
31190,SRR8073716,Unicycler,2623620567,7002527.0,5858861.0,c->g
31191,SRR8073716,Unicycler,2623620567,7002527.0,5858876.0,c->g
31192,SRR8073716,Unicycler,2623620567,7002527.0,5858882.0,c->g
31193,SRR8073716,Unicycler,2623620567,7002527.0,5858885.0,c->g
31194,SRR8073716,Unicycler,2623620567,7002527.0,5858891.0,g->c
31195,SRR8073716,Unicycler,2623620567,7002527.0,5858910.0,g->a
31196,SRR8073716,Unicycler,2623620567,7002527.0,5858912.0,g->t
31197,SRR8073716,Unicycler,2623620567,7002527.0,5858913.0,a->t
31198,SRR8073716,Unicycler,2623620567,7002527.0,5858918.0,c->g
31199,SRR8073716,Unicycler,2623620567,7002527.0,5858921.0,g->c
31200,SRR8073716,Unicycler,2623620567,7002527.0,5858939.0,c->g
31201,SRR8073716,Unicycler,2623620567,7002527.0,5858948.0,c->g
31202,SRR8073716,Unicycler,2623620567,7002527.0,5858971.0,c->t
31203,SRR8073716,Unicycler,2623620567,7002527.0,5858975.0,g->c
31204,SRR8073716,Unicycler,2623620567,7002527.0,5858981.0,g->c
31205,SRR8073716,Unicycler,2623620567,7002527.0,5859005.0,g->c
31206,SRR8073716,Unicycler,2623620567,7002527.0,5859051.0,g->c
31207,SRR8073716,Unicycler,2623620567,7002527.0,5859052.0,c->t
31208,SRR8073716,Unicycler,2623620567,7002527.0,5859053.0,c->g
31209,SRR8073716,Unicycler,2623620567,7002527.0,5859059.0,a->g
31210,SRR8073716,Unicycler,2623620567,7002527.0,5859063.0,g->t
31211,SRR8073716,Unicycler,2623620567,7002527.0,5859065.0,a->g
31212,SRR8073716,Unicycler,2623620567,7002527.0,5859071.0,g->c
31213,SRR8073716,Unicycler,2623620567,7002527.0,5859073.0,a->g
31214,SRR8073716,Unicycler,2623620567,7002527.0,5859074.0,g->c
31215,SRR8073716,Unicycler,2623620567,7002527.0,5859077.0,t->g
31216,SRR8073716,Unicycler,2623620567,7002527.0,5859080.0,c->g
31217,SRR8073716,Unicycler,2623620567,7002527.0,5859092.0,a->g
31218,SRR8073716,Unicycler,2623620567,7002527.0,5859103.0,g->c
31219,SRR8073716,Unicycler,2623620567,7002527.0,5859104.0,a->g
31220,SRR8073716,Unicycler,2623620567,7002527.0,5859107.0,c->g
31221,SRR8073716,Unicycler,2623620567,7002527.0,5859113.0,c->g
31222,SRR8073716,Unicycler,2623620567,7002527.0,5859124.0,t->a
31223,SRR8073716,Unicycler,2623620567,7002527.0,5859127.0,c->a
31224,SRR8073716,Unicycler,2623620567,7002527.0,5859134.0,c->g
31225,SRR8073716,Unicycler,2623620567,7002527.0,5859149.0,a->g
31226,SRR8073716,Unicycler,2623620567,7002527.0,5859164.0,g->c
31227,SRR8073716,Unicycler,2623620567,7002527.0,5859182.0,g->c
31228,SRR8073716,Unicycler,2623620567,7002527.0,5859215.0,g->c
31229,SRR8073716,Unicycler,2623620567,7002527.0,5859218.0,g->c
31230,SRR8073716,Unicycler,2623620567,7002527.0,5859221.0,g->c
31231,SRR8073716,Unicycler,2623620567,7002527.0,5859224.0,g->c
31232,SRR8073716,Unicycler,2623620567,7002527.0,5859227.0,g->c
31233,SRR8073716,Unicycler,2623620567,7002527.0,5859257.0,c->g
31234,SRR8073716,Unicycler,2623620567,7002527.0,5859274.0,c->g
31235,SRR8073716,Unicycler,2623620567,7002527.0,5859290.0,c->g
31236,SRR8073716,Unicycler,2623620567,7002527.0,5859310.0,a->g
31237,SRR8073716,Unicycler,2623620567,7002527.0,5859311.0,t->g
31238,SRR8073716,Unicycler,2623620567,7002527.0,5859312.0,t->g
31239,SRR8073716,Unicycler,2623620567,7002527.0,5859313.0,c->t
31240,SRR8073716,Unicycler,2623620567,7002527.0,5859317.0,c->g
31241,SRR8073716,Unicycler,2623620567,7002527.0,5859324.0,a->g
31242,SRR8073716,Unicycler,2623620567,7002527.0,5859325.0,g->a
31243,SRR8073716,Unicycler,2623620567,7002527.0,5859326.0,c->g
31244,SRR8073716,Unicycler,2623620567,7002527.0,5859329.0,c->t
31245,SRR8073716,Unicycler,2623620567,7002527.0,5859332.0,c->g
31246,SRR8073716,Unicycler,2623620567,7002527.0,5859333.0,g->c
31247,SRR8073716,Unicycler,2623620567,7002527.0,5859338.0,c->g
31248,SRR8073716,Unicycler,2623620567,7002527.0,5859340.0,a->c
31249,SRR8073716,Unicycler,2623620567,7002527.0,5859341.0,c->g
31250,SRR8073716,Unicycler,2623620567,7002527.0,5859344.0,c->g
31251,SRR8073716,Unicycler,2623620567,7002527.0,5859356.0,c->g
31252,SRR8073716,Unicycler,2623620567,7002527.0,5859362.0,g->c
31253,SRR8073716,Unicycler,2623620567,7002527.0,5859392.0,c->g
31254,SRR8073716,Unicycler,2623620567,7002527.0,5859401.0,g->c
31255,SRR8073716,Unicycler,2623620567,7002527.0,5859408.0,a->t
31256,SRR8073716,Unicycler,2623620567,7002527.0,5859434.0,t->c
31257,SRR8073716,Unicycler,2623620567,7002527.0,5859443.0,g->c
31258,SRR8073716,Unicycler,2623620567,7002527.0,5859452.0,g->a
31259,SRR8073716,Unicycler,2623620567,7002527.0,5859473.0,c->g
31260,SRR8073716,Unicycler,2623620567,7002527.0,5859485.0,t->c
31261,SRR8073716,Unicycler,2623620567,7002527.0,5859491.0,g->c
31262,SRR8073716,Unicycler,2623620567,7002527.0,5859498.0,c->t
31263,SRR8073716,Unicycler,2623620567,7002527.0,5859510.0,c->a
31264,SRR8073716,Unicycler,2623620567,7002527.0,5859527.0,g->c
31265,SRR8073716,Unicycler,2623620567,7002527.0,5859542.0,c->t
31266,SRR8073716,Unicycler,2623620567,7002527.0,5859544.0,a->t
31267,SRR8073716,Unicycler,2623620567,7002527.0,5859565.0,c->g
31268,SRR8073716,Unicycler,2623620567,7002527.0,5859566.0,c->g
31269,SRR8073716,Unicycler,2623620567,7002527.0,5859575.0,a->g
31270,SRR8073716,Unicycler,2623620567,7002527.0,5859581.0,g->t
31271,SRR8073716,Unicycler,2623620567,7002527.0,5859590.0,c->g
31272,SRR8073716,Unicycler,2623620567,7002527.0,5859596.0,c->g
31273,SRR8073716,Unicycler,2623620567,7002527.0,5859606.0,c->t
31274,SRR8073716,Unicycler,2623620567,7002527.0,5859618.0,g->a
31275,SRR8073716,Unicycler,2623620567,7002527.0,5859620.0,g->c
31276,SRR8073716,Unicycler,2623620567,7002527.0,5859659.0,c->t
31277,SRR8073716,Unicycler,2623620567,7002527.0,5859662.0,c->g
31278,SRR8073716,Unicycler,2623620567,7002527.0,5859668.0,t->c
31279,SRR8073716,Unicycler,2623620567,7002527.0,5859695.0,c->g
31280,SRR8073716,Unicycler,2623620567,7002527.0,5859701.0,g->c
31281,SRR8073716,Unicycler,2623620567,7002527.0,5859704.0,g->c
31282,SRR8073716,Unicycler,2623620567,7002527.0,5859713.0,c->g
31283,SRR8073716,Unicycler,2623620567,7002527.0,5859726.0,t->c
31284,SRR8073716,Unicycler,2623620567,7002527.0,5859732.0,c->t
31285,SRR8073716,Unicycler,2623620567,7002527.0,5859741.0,c->t
31286,SRR8073716,Unicycler,2623620567,7002527.0,5859768.0,t->g
31287,SRR8073716,Unicycler,2623620567,7002527.0,5859769.0,c->t
31288,SRR8073716,Unicycler,2623620567,7002527.0,5859770.0,g->c
31289,SRR8073716,Unicycler,2623620567,7002527.0,5859786.0,g->a
31290,SRR8073716,Unicycler,2623620567,7002527.0,5859787.0,g->a
31291,SRR8073716,Unicycler,2623620567,7002527.0,5859788.0,t->c
31292,SRR8073716,Unicycler,2623620567,7002527.0,5859795.0,c->t
31293,SRR8073716,Unicycler,2623620567,7002527.0,5859798.0,a->c
31294,SRR8073716,Unicycler,2623620567,7002527.0,5859800.0,g->c
31295,SRR8073716,Unicycler,2623620567,7002527.0,5859806.0,g->c
31296,SRR8073716,Unicycler,2623620567,7002527.0,5859818.0,g->c
31297,SRR8073716,Unicycler,2623620567,7002527.0,5859824.0,c->g
31298,SRR8073716,Unicycler,2623620567,7002527.0,5859842.0,g->c
31299,SRR8073716,Unicycler,2623620567,7002527.0,5859851.0,c->g
31300,SRR8073716,Unicycler,2623620567,7002527.0,5859852.0,g->a
31301,SRR8073716,Unicycler,2623620567,7002527.0,5859854.0,g->c
31302,SRR8073716,Unicycler,2623620567,7002527.0,5859866.0,c->g
31303,SRR8073716,Unicycler,2623620567,7002527.0,5859884.0,c->g
31304,SRR8073716,Unicycler,2623620567,7002527.0,5859897.0,c->t
31305,SRR8073716,Unicycler,2623620567,7002527.0,5859903.0,a->g
31306,SRR8073716,Unicycler,2623620567,7002527.0,5859905.0,g->c
31307,SRR8073716,Unicycler,2623620567,7002527.0,5859906.0,a->g
31308,SRR8073716,Unicycler,2623620567,7002527.0,5859909.0,a->c
31309,SRR8073716,Unicycler,2623620567,7002527.0,5859927.0,a->g
31310,SRR8073716,Unicycler,2623620567,7002527.0,5859930.0,g->a
31311,SRR8073716,Unicycler,2623620567,7002527.0,5859932.0,a->g
31312,SRR8073716,Unicycler,2623620567,7002527.0,5859942.0,g->t
31313,SRR8073716,Unicycler,2623620567,7002527.0,5859944.0,g->c
31314,SRR8073716,Unicycler,2623620567,7002527.0,5859950.0,c->g
31315,SRR8073716,Unicycler,2623620567,7002527.0,5859954.0,c->a
31316,SRR8073716,Unicycler,2623620567,7002527.0,5859959.0,g->c
31317,SRR8073716,Unicycler,2623620567,7002527.0,5859962.0,a->g
31318,SRR8073716,Unicycler,2623620567,7002527.0,5859998.0,g->c
31319,SRR8073716,Unicycler,2623620567,7002527.0,5860004.0,c->g
31320,SRR8073716,Unicycler,2623620567,7002527.0,5860007.0,a->c
31321,SRR8073716,Unicycler,2623620567,7002527.0,5860013.0,g->c
31322,SRR8073716,Unicycler,2623620567,7002527.0,5860039.0,t->c
31323,SRR8073716,Unicycler,2623620567,7002527.0,5860040.0,g->c
31324,SRR8073716,Unicycler,2623620567,7002527.0,5860042.0,g->c
31325,SRR8073716,Unicycler,2623620567,7002527.0,5860045.0,g->c
31326,SRR8073716,Unicycler,2623620567,7002527.0,5860046.0,c->g
31327,SRR8073716,Unicycler,2623620567,7002527.0,5860057.0,c->t
31328,SRR8073716,Unicycler,2623620567,7002527.0,5860059.0,c->g
31329,SRR8073716,Unicycler,2623620567,7002527.0,5860066.0,t->c
31330,SRR8073716,Unicycler,2623620567,7002527.0,5860068.0,t->a
31331,SRR8073716,Unicycler,2623620567,7002527.0,5860069.0,c->g
31332,SRR8073716,Unicycler,2623620567,7002527.0,5860082.0,g->c
31333,SRR8073716,Unicycler,2623620567,7002527.0,5860083.0,a->c
31334,SRR8073716,Unicycler,2623620567,7002527.0,5860085.0,c->g
31335,SRR8073716,Unicycler,2623620567,7002527.0,5860088.0,c->g
31336,SRR8073716,Unicycler,2623620567,7002527.0,5860094.0,c->g
31337,SRR8073716,Unicycler,2623620567,7002527.0,5860113.0,c->a
31338,SRR8073716,Unicycler,2623620567,7002527.0,5860114.0,g->a
31339,SRR8073716,Unicycler,2623620567,7002527.0,5860130.0,g->c
31340,SRR8073716,Unicycler,2623620567,7002527.0,5860133.0,t->g
31341,SRR8073716,Unicycler,2623620567,7002527.0,5860169.0,c->g
31342,SRR8073716,Unicycler,2623620567,7002527.0,5860181.0,c->g
31343,SRR8073716,Unicycler,2623620567,7002527.0,5860184.0,c->g
31344,SRR8073716,Unicycler,2623620567,7002527.0,5860187.0,g->c
31345,SRR8073716,Unicycler,2623620567,7002527.0,5860190.0,c->g
31346,SRR8073716,Unicycler,2623620567,7002527.0,5860193.0,g->c
31347,SRR8073716,Unicycler,2623620567,7002527.0,5860205.0,c->g
31348,SRR8073716,Unicycler,2623620567,7002527.0,5860217.0,c->g
31349,SRR8073716,Unicycler,2623620567,7002527.0,5860220.0,c->g
31350,SRR8073716,Unicycler,2623620567,7002527.0,5860244.0,c->g
