task_id	hash	process	tag	status	exit	start	container	cpus	time	disk	memory	duration	realtime	queue	%cpu	%mem	rss	vmem	rchar	wchar
151	ed/2a5524	READ_MAPPING	MetaHipMer2	COMPLETED	0	2021-10-20 16:38:36.273	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	56m 40s	50m 12s	-	167.0%	1.2%	3 GB	4.1 GB	35 GB	16.7 GB
159	c6/a0b124	READ_MAPPING	IDBA-UD	COMPLETED	0	2021-10-20 16:43:36.349	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	46m 5s	45m 35s	-	167.5%	1.1%	2.8 GB	3.8 GB	30.8 GB	19 GB
229	fd/4455d9	ASSEMBLY_STATS_GLOBAL	MetaHipMer2	COMPLETED	0	2021-10-20 17:29:11.733	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	25s	1.6s	-	100.9%	0.0%	46.3 MB	317.6 MB	22.4 MB	1007 B
227	7e/26b3fa	ASSEMBLY_MAPPING	SPAdes	COMPLETED	0	2021-10-20 17:29:11.727	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	34.8s	8.6s	-	424.6%	0.7%	924.1 MB	1.9 GB	107.7 MB	418.7 KB
11	45/2cdf78	GATBMINIAPIPELINE	LHS	COMPLETED	0	2021-10-20 15:28:30.560	docker:cimendes/gatb-minia-pipeline:31.07.2020-1	8	1d	-	32 GB	2h 1m 20s	2h 1m 11s	-	523.2%	5.9%	7.4 GB	12.6 GB	169 GB	42.4 GB
230	b1/db3912	ASSEMBLY_STATS_GLOBAL	IDBA-UD	COMPLETED	0	2021-10-20 17:29:41.720	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	30s	1.4s	-	78.8%	0.0%	48.3 MB	323.6 MB	21.5 MB	961 B
234	dc/d16c32	SNP_ASSESSMENT	SPAdes	COMPLETED	0	2021-10-20 17:29:41.729	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.9s	8.7s	-	79.0%	0.1%	102.3 MB	383.2 MB	101.2 MB	104.7 KB
233	5b/591729	MISASSEMBLY	SPAdes	COMPLETED	0	2021-10-20 17:29:41.736	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.9s	9.2s	-	96.6%	0.1%	80 MB	360.9 MB	14.1 MB	223.9 KB
232	6f/261812	GAP_ASSESSMENT	SPAdes	COMPLETED	0	2021-10-20 17:29:41.724	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	34.9s	14.3s	-	91.0%	0.3%	391.5 MB	677 MB	101.2 MB	82.2 KB
175	d1/11f13a	READ_MAPPING	GATBMiniaPipeline	COMPLETED	0	2021-10-20 16:56:41.447	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	34m	33m 29s	-	163.9%	2.2%	2.8 GB	4 GB	36.1 GB	17.8 GB
235	8d/5a6735	FILTER_ASSEMBLY	GATBMiniaPipeline	COMPLETED	0	2021-10-20 17:30:11.779	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	30s	758ms	-	124.3%	0.0%	10.4 MB	55.5 MB	16.4 MB	13.1 MB
231	8c/e0532c	ASSEMBLY_STATS_MAPPING	SPAdes	COMPLETED	0	2021-10-20 17:29:41.733	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	1m 25s	1m 3s	-	99.2%	0.5%	605.1 MB	910.9 MB	120.8 MB	736.3 KB
236	a8/cb0921	ASSEMBLY_STATS_GLOBAL	GATBMiniaPipeline	COMPLETED	0	2021-10-20 17:30:41.726	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	35s	1.7s	-	99.5%	0.0%	43.4 MB	308.3 MB	24.4 MB	1 KB
238	e3/2ce070	ASSEMBLY_MAPPING	GATBMiniaPipeline	COMPLETED	0	2021-10-20 17:30:41.729	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	39.9s	12.6s	-	410.6%	0.6%	739.7 MB	1.1 GB	101.7 MB	131 KB
241	66/7870bb	SNP_ASSESSMENT	GATBMiniaPipeline	COMPLETED	0	2021-10-20 17:31:11.722	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.9s	3.9s	-	46.9%	0.1%	105.3 MB	385.7 MB	97.9 MB	4.6 KB
239	ea/f40735	MISASSEMBLY	GATBMiniaPipeline	COMPLETED	0	2021-10-20 17:31:11.732	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.8s	2.6s	-	83.2%	0.1%	74.4 MB	356.1 MB	13.8 MB	2.4 KB
240	02/e5fab2	GAP_ASSESSMENT	GATBMiniaPipeline	COMPLETED	0	2021-10-20 17:31:11.725	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.9s	12.8s	-	91.0%	0.4%	560.8 MB	844.4 MB	97.9 MB	40.9 KB
242	bf/1904e9	ASSEMBLY_STATS_MAPPING	GATBMiniaPipeline	COMPLETED	0	2021-10-20 17:31:11.729	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	59.9s	40.4s	-	94.9%	0.1%	118.7 MB	399.5 MB	111.1 MB	279.8 KB
166	22/5cd92c	READ_MAPPING	GATBMiniaPipeline	COMPLETED	0	2021-10-20 16:48:41.388	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	45m 25s	44m 54s	-	186.7%	2.3%	2.9 GB	3.8 GB	29.1 GB	17.4 GB
243	51/d58eba	ASSEMBLY_STATS_GLOBAL	GATBMiniaPipeline	COMPLETED	0	2021-10-20 17:33:41.757	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9.9s	1.5s	-	104.0%	0.0%	46.2 MB	317.6 MB	21.1 MB	1015 B
205	4b/15619e	READ_MAPPING	metaSPAdes	COMPLETED	0	2021-10-20 17:06:41.522	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	31m 20s	30m 52s	-	179.8%	1.1%	2.9 GB	3.5 GB	35.2 GB	23.4 GB
244	15/8ac0d1	ASSEMBLY_STATS_GLOBAL	metaSPAdes	COMPLETED	0	2021-10-20 17:37:41.754	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	14.9s	1.5s	-	102.2%	0.0%	52.2 MB	334.2 MB	23.1 MB	982 B
176	23/652419	READ_MAPPING	metaSPAdes	COMPLETED	0	2021-10-20 16:56:41.455	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	46m 25s	45m 53s	-	155.0%	1.2%	3 GB	4.2 GB	39.8 GB	22.8 GB
245	76/0d774e	ASSEMBLY_STATS_GLOBAL	metaSPAdes	COMPLETED	0	2021-10-20 17:42:41.797	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9.9s	1.5s	-	104.0%	0.0%	47.9 MB	323.8 MB	21.6 MB	981 B
196	ce/582385	READ_MAPPING	IDBA-UD	COMPLETED	0	2021-10-20 17:02:41.499	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	52m 40s	52m 9s	-	126.9%	1.2%	3 GB	4.1 GB	35.5 GB	18.5 GB
246	b5/e55772	ASSEMBLY_STATS_GLOBAL	IDBA-UD	COMPLETED	0	2021-10-20 17:55:11.922	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.9s	1.5s	-	102.1%	0.0%	47.3 MB	318 MB	21 MB	964 B
189	76/7bcdc8	READ_MAPPING	SPAdes	COMPLETED	0	2021-10-20 17:01:41.489	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	54m 40s	54m 12s	-	162.5%	2.3%	3 GB	4.1 GB	39 GB	22 GB
247	5c/bc15ee	ASSEMBLY_STATS_GLOBAL	SPAdes	COMPLETED	0	2021-10-20 17:56:11.918	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.9s	1.7s	-	102.5%	0.0%	45.7 MB	314.7 MB	24.6 MB	961 B
25	13/9a2995	METASPADES	ERR2935805	COMPLETED	0	2021-10-20 15:28:30.663	docker:cimendes/spades:3.15.3-1	8	1d	-	32 GB	2h 28m 54s	2h 28m 48s	-	519.2%	3.4%	8.5 GB	9.5 GB	69.3 GB	95.2 GB
248	fe/e5a381	FILTER_ASSEMBLY	metaSPAdes	COMPLETED	0	2021-10-20 17:57:41.925	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	24.9s	1.3s	-	121.1%	0.1%	78.8 MB	2.6 GB	31.3 MB	18.3 MB
249	11/e18140	ASSEMBLY_MAPPING	metaSPAdes	COMPLETED	0	2021-10-20 17:58:11.932	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	39.9s	11.7s	-	458.7%	0.6%	768.3 MB	1.8 GB	106.9 MB	57.8 KB
252	cd/e76433	MISASSEMBLY	metaSPAdes	COMPLETED	0	2021-10-20 17:58:41.949	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.9s	2.4s	-	86.1%	0.1%	76.5 MB	357.5 MB	13.8 MB	3.3 KB
253	64/9b8a38	SNP_ASSESSMENT	metaSPAdes	COMPLETED	0	2021-10-20 17:58:41.944	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.9s	6.8s	-	71.3%	0.1%	111.1 MB	391.6 MB	97 MB	65.3 KB
254	c4/6b4300	GAP_ASSESSMENT	metaSPAdes	COMPLETED	0	2021-10-20 17:58:41.939	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.9s	11.1s	-	87.8%	0.5%	622.7 MB	936.1 MB	97 MB	8.8 KB
251	03/bb18ce	ASSEMBLY_STATS_MAPPING	metaSPAdes	COMPLETED	0	2021-10-20 17:58:47.034	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	1m 5s	43.8s	-	99.2%	0.3%	322.1 MB	602.9 MB	115.4 MB	465.2 KB
220	04/23a033	READ_MAPPING	IDBA-UD	COMPLETED	0	2021-10-20 17:24:11.674	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	42m	41m 30s	-	152.0%	2.0%	2.5 GB	3.8 GB	37.8 GB	19.5 GB
255	44/55954a	ASSEMBLY_STATS_GLOBAL	IDBA-UD	COMPLETED	0	2021-10-20 18:06:16.999	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.9s	1.7s	-	98.5%	0.0%	46 MB	317.3 MB	30.9 MB	1010 B
214	2d/c542ae	READ_MAPPING	ABySS	COMPLETED	0	2021-10-20 17:17:11.607	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	55m 40s	55m 11s	-	179.5%	2.3%	3 GB	3.9 GB	29.7 GB	18 GB
256	69/d757da	ASSEMBLY_STATS_GLOBAL	ABySS	COMPLETED	0	2021-10-20 18:12:47.053	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.9s	1.9s	-	100.0%	0.0%	43.3 MB	308.6 MB	28.1 MB	962 B
237	a3/a61ea5	READ_MAPPING	GATBMiniaPipeline	COMPLETED	0	2021-10-20 17:30:41.732	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	43m 25s	42m 55s	-	153.6%	2.3%	2.9 GB	3.8 GB	33.7 GB	16.7 GB
257	8c/89009a	ASSEMBLY_STATS_GLOBAL	GATBMiniaPipeline	COMPLETED	0	2021-10-20 18:14:17.084	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	34.9s	1.5s	-	103.2%	0.0%	44.9 MB	314.6 MB	20.8 MB	1010 B
228	5a/9293d6	READ_MAPPING	SPAdes	COMPLETED	0	2021-10-20 17:29:11.730	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	57m 30s	57m 4s	-	139.7%	1.1%	2.7 GB	4 GB	45.1 GB	26.7 GB
258	c5/494940	ASSEMBLY_STATS_GLOBAL	SPAdes	COMPLETED	0	2021-10-20 18:26:47.193	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.9s	2.2s	-	99.4%	0.0%	44.4 MB	310.3 MB	37.7 MB	987 B
250	7f/2c0b9f	READ_MAPPING	metaSPAdes	COMPLETED	0	2021-10-20 17:58:11.928	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	57m 15s	56m 44s	-	161.1%	2.4%	3.1 GB	4.3 GB	42.1 GB	23.8 GB
259	9c/83ebb2	ASSEMBLY_STATS_GLOBAL	metaSPAdes	COMPLETED	0	2021-10-20 18:55:17.435	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.9s	2.1s	-	97.3%	0.0%	44.1 MB	310.3 MB	35.7 MB	1005 B
35	0e/e5c139	UNICYCLER	LNN	COMPLETED	0	2021-10-20 15:28:30.696	docker:cimendes/unicycler:0.4.9-1	8	1d	-	32 GB	5h 56m 21s	5h 56m 15s	-	401.1%	1.8%	4.6 GB	8.8 GB	184.9 GB	70.7 GB
260	8c/bdecef	FILTER_ASSEMBLY	Unicycler	COMPLETED	0	2021-10-20 21:24:53.654	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	9.9s	881ms	-	135.2%	0.0%	10.4 MB	55.5 MB	14.7 MB	11.3 MB
261	ae/4b871c	ASSEMBLY_MAPPING	Unicycler	COMPLETED	0	2021-10-20 21:25:23.655	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	39.9s	10.7s	-	438.1%	0.6%	794.8 MB	1.1 GB	99.9 MB	23.7 KB
263	5c/acb490	SNP_ASSESSMENT	Unicycler	COMPLETED	0	2021-10-20 21:25:53.656	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.9s	3.6s	-	45.8%	0.1%	105.3 MB	385.7 MB	96.6 MB	1.1 KB
266	63/921d17	MISASSEMBLY	Unicycler	COMPLETED	0	2021-10-20 21:25:53.662	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.8s	2.2s	-	83.5%	0.0%	51.3 MB	331 MB	13.7 MB	1.4 KB
265	47/2f99f1	GAP_ASSESSMENT	Unicycler	COMPLETED	0	2021-10-20 21:25:53.660	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.8s	10.1s	-	85.3%	0.5%	580.1 MB	860.9 MB	96.6 MB	6.6 KB
264	d4/9f08d2	ASSEMBLY_STATS_MAPPING	Unicycler	COMPLETED	0	2021-10-20 21:25:53.665	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	49.6s	34.4s	-	94.0%	0.1%	138.3 MB	418.4 MB	108 MB	175.4 KB
39	e4/515ec3	VELVETOPTIMISER	LNN	COMPLETED	0	2021-10-20 15:28:30.705	docker:cimendes/velvetoptimiser:2.2.6-1	8	1d	-	32 GB	6h 3m 56s	6h 3m 50s	-	156.6%	12.7%	31.9 GB	41.2 GB	692.6 GB	108.5 GB
267	e7/69f410	FILTER_ASSEMBLY	VelvetOptimiser	COMPLETED	0	2021-10-20 21:32:53.703	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	34.9s	1.2s	-	107.6%	0.0%	10.4 MB	55.5 MB	19 MB	12 MB
269	9f/9ed6c7	ASSEMBLY_MAPPING	VelvetOptimiser	COMPLETED	0	2021-10-20 21:33:23.709	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	39.8s	8.2s	-	407.4%	0.6%	813.3 MB	1.1 GB	100.5 MB	511.8 KB
271	7d/9a22fb	MISASSEMBLY	VelvetOptimiser	COMPLETED	0	2021-10-20 21:33:53.736	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.7s	2.4s	-	90.5%	0.1%	77.2 MB	359.5 MB	14.2 MB	4.8 KB
272	d2/a063a3	SNP_ASSESSMENT	VelvetOptimiser	COMPLETED	0	2021-10-20 21:33:53.727	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	34.9s	17.2s	-	88.6%	0.1%	96.7 MB	377.3 MB	102.3 MB	326 KB
273	c6/433b3d	GAP_ASSESSMENT	VelvetOptimiser	COMPLETED	0	2021-10-20 21:33:53.732	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	34.8s	16.2s	-	87.6%	0.5%	638.2 MB	927 MB	102.3 MB	102.1 KB
270	74/0227dc	ASSEMBLY_STATS_MAPPING	VelvetOptimiser	COMPLETED	0	2021-10-20 21:33:53.740	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	1m 5s	43.9s	-	95.6%	0.1%	152 MB	432.3 MB	114.8 MB	615.5 KB
262	51/a8261b	READ_MAPPING	Unicycler	COMPLETED	0	2021-10-20 21:25:23.659	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	43m 15s	42m 44s	-	173.3%	2.3%	2.9 GB	3.8 GB	28.8 GB	17 GB
274	f9/269804	ASSEMBLY_STATS_GLOBAL	Unicycler	COMPLETED	0	2021-10-20 22:08:28.972	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	14.9s	1.6s	-	102.1%	0.0%	46.1 MB	317.6 MB	19.1 MB	974 B
268	ea/73291a	READ_MAPPING	VelvetOptimiser	COMPLETED	0	2021-10-20 21:33:23.704	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	43m	42m 31s	-	161.6%	2.3%	2.9 GB	3.8 GB	34.3 GB	22.5 GB
275	f3/6e2e5e	ASSEMBLY_STATS_GLOBAL	VelvetOptimiser	COMPLETED	0	2021-10-20 22:16:29.038	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.9s	1.9s	-	101.7%	0.0%	43.4 MB	308.3 MB	23.4 MB	1003 B
40	63/b40190	VELVETOPTIMISER	ERR2935805	COMPLETED	0	2021-10-20 15:28:30.707	docker:cimendes/velvetoptimiser:2.2.6-1	8	1d	-	32 GB	9h 9m 27s	9h 9m 21s	-	137.2%	12.8%	32 GB	64.1 GB	450.8 GB	97.5 GB
276	70/a4fa72	FILTER_ASSEMBLY	VelvetOptimiser	COMPLETED	0	2021-10-21 00:38:00.058	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	9.9s	4s	-	85.0%	0.1%	91.7 MB	2.6 GB	64.9 MB	475.3 KB
277	2f/4a2185	ASSEMBLY_MAPPING	VelvetOptimiser	COMPLETED	0	2021-10-21 00:38:30.065	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	30s	4.4s	-	155.8%	0.5%	621.3 MB	916.1 MB	89 MB	5.4 KB
279	61/5880c2	MISASSEMBLY	VelvetOptimiser	COMPLETED	0	2021-10-21 00:39:00.100	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.8s	2.6s	-	87.3%	0.1%	71.6 MB	353.8 MB	13.7 MB	1.5 KB
280	c7/6d8d6b	GAP_ASSESSMENT	VelvetOptimiser	COMPLETED	0	2021-10-21 00:39:00.093	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.9s	3.5s	-	53.2%	0.1%	96.2 MB	377.4 MB	96.4 MB	2.4 KB
282	ef/8e09d3	SNP_ASSESSMENT	VelvetOptimiser	COMPLETED	0	2021-10-21 00:39:00.097	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.9s	3.5s	-	51.8%	0.1%	94.9 MB	376 MB	96.4 MB	1.1 KB
281	24/f76843	ASSEMBLY_STATS_MAPPING	VelvetOptimiser	COMPLETED	0	2021-10-21 00:39:00.090	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	39.9s	16s	-	96.2%	0.0%	58.8 MB	338.8 MB	96.9 MB	218.7 KB
278	4e/9e9830	READ_MAPPING	VelvetOptimiser	COMPLETED	0	2021-10-21 00:38:30.070	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	21m 35s	21m 9s	-	182.0%	2.2%	2.8 GB	4.1 GB	20.2 GB	1.8 GB
283	46/bea78a	ASSEMBLY_STATS_GLOBAL	VelvetOptimiser	COMPLETED	0	2021-10-21 01:00:00.243	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.9s	5.3s	-	95.6%	0.0%	56.3 MB	338.8 MB	69.2 MB	1010 B
37	3d/bdfd9d	UNICYCLER	LHS	COMPLETED	0	2021-10-20 15:28:30.702	docker:cimendes/unicycler:0.4.9-1	8	1d	-	32 GB	10h 32m 58s	10h 32m 52s	-	254.3%	3.0%	7.7 GB	10 GB	153.9 GB	197.5 GB
284	4a/c98694	FILTER_ASSEMBLY	Unicycler	COMPLETED	0	2021-10-21 02:01:30.646	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	4.9s	959ms	-	130.5%	0.0%	10.6 MB	55.5 MB	16.3 MB	12.9 MB
286	57/0c7290	ASSEMBLY_MAPPING	Unicycler	COMPLETED	0	2021-10-21 02:02:00.653	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	44.9s	11.5s	-	438.6%	0.7%	858 MB	2 GB	101.5 MB	48.2 KB
287	c4/f5adf0	MISASSEMBLY	Unicycler	COMPLETED	0	2021-10-21 02:02:30.653	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.9s	2.7s	-	92.9%	0.1%	72.4 MB	355 MB	13.7 MB	3.1 KB
290	31/36dd10	SNP_ASSESSMENT	Unicycler	COMPLETED	0	2021-10-21 02:02:30.662	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.9s	2.7s	-	86.9%	0.1%	110.8 MB	391.6 MB	96.9 MB	14.6 KB
289	5f/7bf591	GAP_ASSESSMENT	Unicycler	COMPLETED	0	2021-10-21 02:02:30.658	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.9s	12.9s	-	96.4%	0.5%	581.1 MB	865.2 MB	96.9 MB	15.4 KB
288	4b/54cd8a	ASSEMBLY_STATS_MAPPING	Unicycler	COMPLETED	0	2021-10-21 02:02:30.667	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	54.8s	38s	-	97.6%	0.3%	437.6 MB	717.9 MB	109.8 MB	189.8 KB
285	8d/83f7de	READ_MAPPING	Unicycler	COMPLETED	0	2021-10-21 02:02:00.649	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	37m 40s	37m 9s	-	159.8%	2.3%	3 GB	4.2 GB	33.4 GB	16.4 GB
291	c4/d3d60b	ASSEMBLY_STATS_GLOBAL	Unicycler	COMPLETED	0	2021-10-21 02:39:35.923	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.9s	1.8s	-	102.1%	0.0%	41.1 MB	298.2 MB	20.7 MB	964 B
38	39/750d30	VELVETOPTIMISER	LHS	COMPLETED	0	2021-10-20 15:28:30.711	docker:cimendes/velvetoptimiser:2.2.6-1	8	1d	-	32 GB	15h 9m 24s	15h 9m 15s	-	120.2%	12.7%	32 GB	71.6 GB	574.7 GB	91.9 GB
292	5b/031646	FILTER_ASSEMBLY	VelvetOptimiser	COMPLETED	0	2021-10-21 06:38:07.500	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	19.9s	1.4s	-	133.1%	0.1%	90.6 MB	2.6 GB	30.7 MB	8.6 MB
294	f0/214f66	ASSEMBLY_MAPPING	VelvetOptimiser	COMPLETED	0	2021-10-21 06:38:37.531	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	34.9s	7.2s	-	354.5%	0.5%	612.8 MB	1 GB	97.1 MB	647.2 KB
295	17/6627f0	MISASSEMBLY	VelvetOptimiser	COMPLETED	0	2021-10-21 06:39:07.522	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.9s	2.4s	-	83.7%	0.1%	75 MB	357.1 MB	14.3 MB	1.5 KB
297	ad/1106ad	SNP_ASSESSMENT	VelvetOptimiser	COMPLETED	0	2021-10-21 06:39:07.525	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.9s	4.3s	-	48.9%	0.1%	85.8 MB	366.5 MB	103.9 MB	6.3 KB
298	8f/28f12b	GAP_ASSESSMENT	VelvetOptimiser	COMPLETED	0	2021-10-21 06:39:07.529	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	39.8s	17.5s	-	93.5%	0.5%	591.8 MB	913.3 MB	103.9 MB	165.9 KB
296	20/58ff63	ASSEMBLY_STATS_MAPPING	VelvetOptimiser	COMPLETED	0	2021-10-21 06:39:07.533	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	1m 5s	42.7s	-	95.3%	0.1%	98.8 MB	379 MB	113.1 MB	758 KB
7	49/eb8610	ABYSS	ERR2935805	COMPLETED	0	2021-10-20 15:28:30.564	docker:cimendes/abyss:2.3.1-1	8	1d	-	32 GB	15h 22m 41s	15h 22m 32s	-	787.8%	1.8%	2.2 GB	2.6 GB	143.7 GB	117.6 GB
299	9b/1ea5b1	FILTER_ASSEMBLY	ABySS	COMPLETED	0	2021-10-21 06:51:37.610	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	34.9s	2.1s	-	165.8%	0.1%	96.8 MB	2.6 GB	100 MB	3.1 MB
300	11/4465f9	ASSEMBLY_MAPPING	ABySS	COMPLETED	0	2021-10-21 06:52:07.588	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	34.9s	6.1s	-	271.2%	0.5%	623.7 MB	1.1 GB	91.6 MB	62 KB
304	52/72e0d7	SNP_ASSESSMENT	ABySS	COMPLETED	0	2021-10-21 06:52:37.612	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.9s	3.6s	-	48.4%	0.1%	105.4 MB	385.7 MB	97 MB	1.4 KB
305	52/18ca54	MISASSEMBLY	ABySS	COMPLETED	0	2021-10-21 06:52:37.617	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.9s	2.2s	-	82.6%	0.0%	46.3 MB	317.4 MB	13.7 MB	1.5 KB
303	96/b83571	GAP_ASSESSMENT	ABySS	COMPLETED	0	2021-10-21 06:52:37.621	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.8s	6.3s	-	75.5%	0.2%	209.9 MB	494.3 MB	97 MB	15.6 KB
302	14/d82f60	ASSEMBLY_STATS_MAPPING	ABySS	COMPLETED	0	2021-10-21 06:52:37.625	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	39.8s	19.8s	-	90.3%	0.1%	96.6 MB	377.3 MB	100.2 MB	185.3 KB
293	fe/7f7959	READ_MAPPING	VelvetOptimiser	COMPLETED	0	2021-10-21 06:38:37.534	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	26m 45s	26m 16s	-	168.0%	2.2%	2.8 GB	3.9 GB	24.5 GB	7.5 GB
306	6a/1eeaa0	ASSEMBLY_STATS_GLOBAL	VelvetOptimiser	COMPLETED	0	2021-10-21 07:05:07.688	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	14.9s	2.7s	-	98.9%	0.0%	55 MB	337.1 MB	35.1 MB	998 B
301	8c/6af4fd	READ_MAPPING	ABySS	COMPLETED	0	2021-10-21 06:52:07.592	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	1h 30m 55s	1h 30m 28s	-	159.2%	3.4%	4.3 GB	5.5 GB	67.5 GB	49.1 GB
307	66/d986cf	ASSEMBLY_STATS_GLOBAL	ABySS	COMPLETED	0	2021-10-21 08:23:08.152	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	39.9s	6.8s	-	95.3%	0.1%	64.9 MB	347.5 MB	104.4 MB	965 B
36	0f/a75a83	UNICYCLER	ERR2935805	COMPLETED	0	2021-10-20 15:28:30.699	docker:cimendes/unicycler:0.4.9-1	8	1d	-	32 GB	23h 35m 32s	23h 35m 26s	-	186.4%	9.1%	23 GB	23.8 GB	155.7 GB	479.1 GB
308	78/e6dff8	FILTER_ASSEMBLY	Unicycler	COMPLETED	0	2021-10-21 15:04:05.467	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	4.9s	865ms	-	125.8%	0.0%	10.7 MB	55.5 MB	12.8 MB	9.4 MB
